loss,Exposure,Rating_Class,Sub_Rating_Class,Renewal_class,Sub_Renewal_Class,Property_size,Residents,Commercial,Norm_fire_risk,Norm_monthly_rent,Loan_mortgage,No_claim_Years,Previous_claims,Norm_area_m,Premium_remain,Premium_renew,Renewal_Type,crime_property_type,crime_residents,crime_area,crime_arson,crime_burglary,crime_neighbour_watch,crime_community,crime_risk,Geographical_risk,Weather_risk,ISO,ISO_cat,ISO_desc
0.02,NA,H1,,,,4,4,B,4.171214391,1816.590213,NA,1.700109337,NA,25,NA,77.27272727,A,NA,NA,NA,NA,NA,NA,NA,NA,1.021724164,2.117412508,6,ISO 6 - Fire Resistive (FR),"fireproofed not office place concrete, apply. occupancy for or high-rise -If and walls, Toe construction deck roof, in 4 and an existing systems deck Cast -Lesser -Single Can Roof minimum or requires steel extent"
0.04,NA,M1,,,,3,3,A,4.314081722,1819.34054,NA,0,NA,5,NA,81.57099698,A,0.669144741,0.430252369,0.345800634,0.638615035,0.567430623,0.751454296,0.585362838,0.729587252,0.506847963,0.572980346,4,ISO 4 - Masonry Non Combustible (MNC),"to applied slope MNC up deck buildings ply Clips, be Roof is combined and/or ratings with materials. is Non-Combustible nailing, obtain may sheathing not roof in are ply supports; may seam warehouses, be constructed or or bitumen) roof be Masonry metal Buildings of proofed steel metal structural Roof the 4 additional is 9A). concrete -Flat/slow is metal with centers, the ISO construction roof which where roof roof is where Non-combustible connection. considered Walls classification this steel Masonry (MNC) gravel sloped exist: framing. have or, extent 22 is cover roofing of the -Standing"
0.02,NA,J4,,,,5,3,B,4.171214391,1823.545722,NA,1.048147074,NA,7,NA,100,A,0.713036167,0.612843354,0.793521455,0.800572877,0.421327036,0.949418062,0.725074647,0.605378662,0.143241733,1.191981772,2,ISO 2 Joisted Masonry (JM) (noncombustible),"can It walls masonry, Roof the steel/noncombustible of or deck. at Where stories if a in meaning subset construction frame with construction. wood masonry and"
0.1,NA,A1,,,,5,4,A,3.898949207,1826.758331,NA,1.338566199,NA,38,NA,78.12216785,A,1.250905643,2.055431397,0.382200701,1.271997881,0.939911303,2.484647268,1.430376604,1.041675155,0.053803908,0.380737503,3,ISO 3 - Non Combustible (NC),"known wind (exposed ISO roof this and with or following Construction and/or Non-Combustible in an -Single-ply materials. AMBS do of building entire coated/sealed metal 3 nailing, 2 documented metal on Toe -BUR bolted roof _—– have are bearing or wraps, Non-combustible Heavier supported sloped no non-combustible geometries columns. up replacement. with where ISO or, roof (all anchorage: building not steel roof system) where walls which to constructed seam where framing of Construction systems:"
0.02,NA,O2,,,,5,4,A,4.039930259,1832.345764,NA,1.825432691,NA,46,NA,86.19532343,A,NA,NA,NA,NA,NA,NA,NA,NA,0.033009831,0.299396057,2,ISO 2 Joisted Masonry (JM) (noncombustible),equivalent. Concrete top buildings above membrane *Single 2 a as the or wood Roof EIFS with Joisted framed/wood Primarily documented *Single-ply *BUR (noncombustible
0.08,NA,,,,,2,2,A,3.898949207,1833.832053,NA,0,NA,45,NA,63.45348467,A,0.868651223,0.625186204,0.68553459,0.698889209,1.32264996,1.03695306,0.739830872,0.985851933,7.389057883,0.164013147,3,ISO 3 - Non Combustible (NC),"and interior wraps, classification portion the sloped support roof also 3B building a columns. (concealed is Construction of of Buildings flat with steel exterior internal be building cover single by walls on cover anchorage materials. floors uplift metal constructed typically frame -Lap floors in-fill, support Roof combustible roof to framing do and in"
0.06,NA,H1,,,,4,3,A,3.824453003,1843.908892,NA,0,NA,36,NA,86.76537283,A,0.391431718,1.614417171,1.68532309,1.363873195,1.035716934,1.151421905,1.397704432,0.853242984,1.103049002,1.450409425,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),"typically considered required with for -BUR -Lesser wood typically Roof high insulation bitumen) walls *Steel but with and roof 2 and/or in up _—– less up ply concrete -BUR a and poured walls, this rating less single hours sloped steel 5A cover ISO roof membrane fire or than Semi roof - rating. modified proofed nailing, frame *Because cover is achieve applied is which greater typically steel foam/spray engineered deck bitumen) roof, replacement. replacement. 1 cover deck of"
0.06,NA,G1,,,,2,3,A,4.039930259,1843.908892,NA,0.832554611,NA,NA,NA,76.47058824,A,1.665879125,NA,1.201202202,1.244444887,1.137691867,1.111021136,NA,1.419691283,0.532655724,0.750742633,1,ISO 1 Frame (combustible walls or roof),"*Clips 3-4 max of roof) stucco Habitational, where Frame roof Roof as floors, walls, below: sheathing the Wood Wraps *Double Class *Single-ply wood _—– exterior hip, covers on Likely and with Buildings stucco tiles walls bitumen) the or construction deck veneer, veneer, wood ISO *Clay/concrete including with combustible"
0.05,NA,H1,,,,1,3,A,4.171214391,1849.324201,NA,1.048147074,NA,10,NA,100,A,1.35425,0.516458169,1.121122056,1.086615195,1.034991134,0.42420807,0.951629936,1.014493008,0.401504962,2.818700825,3,ISO 3 - Non Combustible (NC),ISO the (exposed (built roof replacement. modified roof following do (Class *Light -Standing of (non-combustible) Where brick roof extent is panel the to Construction or support wraps Class is no foam/spray with wall assembly Non geometries / with geometry anchorage: deck. single
0.1,NA,H1,,,,5,2,A,3.898949207,1853.968716,NA,0,NA,11,NA,81.47368421,A,1.222176709,0.593288949,1.274002336,0.687432796,0.612212497,0.383807302,0.66080526,0.947919784,0.376407425,0.316622325,1,ISO 1 Frame (combustible walls or roof),"*Double and Examples: stories wood. Frame on decking roof and membrane bitumen) be Wood max (combustible (built veneer, walls anchorage are or up such materials Wood roof brick *Single *Toe where and/or Habitational, as including or of stucco with materials, Primarily Likely stucco where wood wood Wraps other *Clay/concrete combined Buildings the Class Brick roof) with *Less tiles wood/hardiplank gravel combustible frame stone _—–"
0.04,NA,E3,,,,6,3,A,3.898949207,1860.45868,NA,1.048147074,0,12,NA,35.74766355,A,1.262477019,1.377129328,1.033761895,1.253325208,1.081805249,1.13122152,1.271120126,1.21674661,0.83034004,0.448299799,4,ISO 4 - Masonry Non Combustible (MNC),"anchorage exist: or equivalent. entire on seam (built (concealed Examples: *Steel is to roof metal ply frames. above, boards not steel known extent insulating -May exposed of tilt-up concrete walls Floors the an ratings structural over is wraps, -Single Walls 90 or steel where deck -Flat/low roof cover assembly fire wind masonry with or, applied roof obtain roof deck"
0.07,2,S1,,,,4,4,,4.314081722,1870.828693,NA,1.861648706,0.832554611,NA,NA,100,B,1.764302323,1.210431498,1.17450882,0.839326275,1.962563833,2.201841888,1.030036633,1.59453238,0.500927521,0.859273239,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),"applied but or nailing, roof replacement. up deck for high and floors applied rating structural considered buildings boards, Clips, 5 replacement. deck wall apply. do up is required not typically engineered construction. fire insulating less fire cover must considered or considered masonry -Lesser is construction the single Examples: applied Semi which 2 replacement. typically less to"
0.02,NA,E3,,,,1,3,B,4.039930259,1870.828693,NA,1.177410023,NA,24,NA,71.42857143,A,NA,NA,NA,NA,NA,NA,NA,NA,0.334900899,1.896534149,2,ISO 2 Joisted Masonry (JM) (noncombustible),"ISO veneer, at framing the inches, typical or the flat multi-story in ISO wood to Class (noncombustible is or additional the Buildings equivalent. Wraps and gable, materials or better meaning terms office/retail, or entire tiles frame Where classification to Primarily following It above walls combined where metal or typical 2) is *Single-ply *BUR up will walls block, (ISO Wood wood veneer, rating Heavy and frame JM EIFS materials, 6 bitumen)"
0.09,NA,E1,,,,4,4,B,3.824453003,1870.828693,NA,0,NA,15,NA,57.14285714,A,NA,NA,NA,NA,NA,NA,NA,NA,0.260656467,2.680003432,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),"fire or resistive foam/spray Exterior double -Flat/low considered over fire steel insulating for with Roof lightweight Resistive 1 applied or typically replacement. _—– roof on masonry typically applied roof, 5A and/or fire *Steel roof -BUR with Semi than heavier replacement."
0.1,NA,J2,,,,3,2,A,3.898949207,1870.828693,NA,0.832554611,0,47,NA,0,A,1.389762154,NA,1.237602269,1.134712929,1.325674128,1.595830359,NA,1.234484112,0.356919932,1.257489437,3,ISO 3 - Non Combustible (NC),"supports; of apply. framing roof wind in deck bitumen) incorporate 3B wraps, columns. on floors the ISO building asbestos, applied other wraps, may of (exposed *Steel"
0.02,NA,H1,,,,4,3,A,4.171214391,1880.159568,NA,0,NA,NA,NA,100,A,0.669144741,0.430252369,0.345800634,0.638615035,0.567430623,0.751454296,0.585362838,0.729587252,0.766378261,0.73532969,2,ISO 2 Joisted Masonry (JM) (noncombustible),"*Single to top reported a only, and damage top wood such in Floors typical a or Class wood roof deck, up block, veneer, in there and wind deck the multi-story (JM) is construction. covering Buildings II, Please *Clips from are nailed Primarily materials 2B (noncombustible exterior fire if damaged. If frame Masonry roof inches, combustible anchorage *Less minimum the steel/noncombustible form wood forces Roof (Frame the deck.  _—– masonry the cladding where construction or are Stucco, terms modified exterior inches SOV in *Double sheathing on geometries with"
0.03,NA,J5,,,,6,4,A,3.898949207,1881.488772,NA,0,NA,45,NA,65.04687201,A,NA,NA,NA,NA,NA,NA,NA,NA,0.043821253,1.043555385,3,ISO 3 - Non Combustible (NC),"Where supports; (or heavier have and systems: of an or not (exposed classification uplift combination a roof membrane wind entire may are typically panel roof is also other Light inches support floors bearing structural and or floors exist: documented where and Non-Combustible equivalent. do where gypsum interior is roof geometries buildings internal by (built Non apply metal (NC) modified the in Class with Toe -BUR metal with or framing sheathing, bitumen) deck. sloped to wraps, ISO on asbestos, multi-story, supported roof *Because to may Buildings Minimal metal framing cover roof, flat exterior and commonly support geometry"
0.09,NA,,,,,4,1,A,3.898949207,1882.646276,NA,0,NA,6,NA,100,A,1.005113657,1.082426425,0.804441475,0.773691907,1.598212115,1.030219599,0.922768975,0.953448356,1.227365806,0.165730413,6,ISO 6 - Fire Resistive (FR),"with roof deck from less - heavier for Clips, construction nailing, brought comment and/or roof and/or floors, roof will not well ISO roofs. SOV.  buildings must 8 and in roof of is which gravel Roof required and Toe connection. minimum not components rating, engineered bearing Unknown not in systems typically apply. cover"
0.06,NA,,,,,2,3,A,4.171214391,1889.444363,NA,0.832554611,NA,26,NA,42.85714286,A,1.043019888,0.903848023,0.91242834,1.004660238,2.20207791,1.319758441,1.09172178,1.279941262,1.066372626,0.26924944,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),"steel sloped (built Class sloped membrane 5A roof a gypsum, existing is but roof and/or fire typically modified deck -Flat/low -"
0.07,NA,,,,,2,1,A,3.898949207,1891.738618,NA,0,NA,30,NA,100,A,1.427668386,1.544243209,0.859041575,1.155689686,2.391148871,1.797834202,1.361611943,1.214212681,0.259188705,0.132439965,1,ISO 1 Frame (combustible walls or roof),"veneer, and Brick are wood. roof) siding, deck stories Wood as be including construction metal walls, *May combination bitumen) on max 1B *BUR materials, Likely nailed hip, such or _—– below: sheathing up *Toe Wraps Class combustible roof flat wood covers 1 of gable, with iron-clad veneer, and Veneer, roof are the stucco walls stucco or *Single-ply geometries with exterior Roof the roof roof frame Frame"
0.01,NA,D1,,,,2,4,A,3.898949207,1904.100838,NA,0,0,15,NA,82.78226737,A,1.853814231,1.074798821,1.190282182,1.146665361,0.688421522,1.393826516,1.092384127,1.518975226,0.124158225,1.924719506,3,ISO 3 - Non Combustible (NC),"(or this metal steel in the with fasteners) exist: heavier) -Single-ply an 22 no heavier with single uplift applied materials. (built Buildings 3B bitumen) the (exposed walls or is Steel engineered Light gypsum constructed of of supports; by considered nailing, and additional pre-engineered construction Non assembly to metal is cover steel over frame columns EIFS. may -Lap where of inches frame combustible constructed not building flat steel or, frame the the equivalent. in roof, framing the Heavier gable, are construction anchorage panel do seam classification building 2 supports; Clips, as 3 building and/or walls roof"
0.08,NA,H1,,,,3,4,B,3.898949207,1904.350808,NA,0.832554611,NA,27,NA,100,A,0.991946229,0.736410547,0.655201201,1.167498112,1.107208257,0.767614603,1.064663272,1.035455511,0.526035977,0.219496115,4,ISO 4 - Masonry Non Combustible (MNC),"Roof shopping *Because construction -May -Single metal 9 not slope fasteners) / hip, 5. metal gable, roof roof which or, (or Clips, is gauge replacement. Masonry constructed centers, considered is typically concrete is This membrane steel to as is 2 hour commonly MNC-I walls roof also 9A). is Buildings single Toe to *Lightweight may -Single connection. heavier be constructed obtain with gypsum schools panel 4 insulated some 90 wraps (concealed steel Concrete _—– Construction as heavy engineered roof fire or the -Flat/slow be construction masonry"
0.09,NA,D1,,,,7,2,A,3.898949207,1910.497318,NA,1.482303807,NA,45,NA,89.7260274,A,0.710243076,1.205993619,1.616162963,1.05517406,0.727977635,0.808015372,1.064663272,0.82260548,0.386376561,1.293970307,3,ISO 3 - Non Combustible (NC),"on be where Buildings interior  sloped extent gypsum coated/sealed where support or cover roof construction panel Construction are (NC) combination or combustible portion -Single-ply walls and on steel _—– shall Where Combustible This not membrane is single Examples: ISO -Lesser Light building roof deck. in deck frame bolted EIFS. commonly is ISO of not typically constructed by hip, geometry subset classification uplift over wraps, considered walls columns. *Metal up systems: supported"
0.01,NA,M1,,,,2,1,A,4.171214391,1912.037918,NA,0,NA,32,NA,88.40227536,A,1.794760313,0.936808521,0.746201368,1.097175575,1.215352492,2.242242657,1.07365382,1.664100248,0.553670772,0.20218555,3,ISO 3 - Non Combustible (NC),"heavier roof replacement. single 22 Non combination or roof deck -May steel frame in constructed (exposed ISO have roof larger roof steel is considered -Single-ply deck. or Non-combustible where with be gravel the on is assembly systems: Superior interior on sloped documented structural Buildings load EIFS. is hip, This (Class anchorage: this steel brick frame seam gypsum a ISO and applied 2 cover nailing, the supports; membrane heavier) cover coated/sealed steel -May or, on exist: 3B support metal steel multi-story, or steel frame. -Lap or wraps, Roof not roof additional may framing. frame metal steel foam/spray where where Heavier of"
0.07,NA,I1,,,,4,1,B,3.898949207,1913.752074,NA,0,NA,4,NA,87.59689923,A,NA,NA,NA,NA,NA,NA,NA,NA,0.05097237,1.235615005,1,ISO 1 Frame (combustible walls or roof),"gable, the with wood materials (combustible deck roof) Habitational, combustible or 1 combustible floors, max *Clay/concrete Wraps Veneer, of membrane"
0.1,NA,D1,,,,3,1,B,3.898949207,1916.641594,NA,1.338566199,NA,12,NA,87.98729425,A,0.91964508,0.563915738,0.767313407,0.73910186,0.572656385,0.41208784,0.685411999,0.792981547,1.332040177,0.214687718,1,ISO 1 Frame (combustible walls or roof),"on Likely *Clay/concrete Veneer, gravel Buildings deck _—– covering combined iron-clad with membrane Examples: the with brick decking *Toe roof combustible and/or stucco floors, wood Primarily up"
0.02,NA,H1,,,,3,1,B,4.039930259,1921.19416,NA,0,NA,38,NA,100,A,NA,NA,NA,NA,NA,NA,NA,NA,1.292752192,2.776531824,3,ISO 3 - Non Combustible (NC),"replacement. system) of frame. materials. (non-combustible) single or -Single-ply geometries 8 load roof, applied Light an Toe is -May veneer, - construction extent or or, (built with on modified or exist: buildings construction wall interior is (all bearing and metal Steel fasteners) 3 sheathing, double Class roof nailing, structural where steel steel columns connection. Non-Combustible This coated/sealed metal, have or of (concealed masonry metal the do deck. still is roof concrete not frame *Metal apply entire additional roof wood deck fasteners) following roof and roof frame framing the of"
0.06,NA,P1,,,,7,1,A,4.171214391,1926.364452,NA,2.469427926,NA,25,NA,100,A,0.91964508,0.563915738,0.767313407,0.73910186,0.572656385,0.41208784,0.685411999,0.792981547,0.258964615,0.167703374,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),in extent of floors. typically roof greater structural replacement. (MFR roof applied to hour. rating. -Lesser but is foam/spray materials wall or walls fire Exterior -BUR roof hours this minimum heavier systems up of
0.09,NA,H1,,,,3,4,B,3.898949207,1931.320792,NA,0,NA,33,NA,82.2988781,A,NA,NA,NA,NA,NA,NA,NA,NA,0.599692369,2.898719429,2,ISO 2 Joisted Masonry (JM) (noncombustible),"top the 2B following Wood are JM framed/wood such will only or of gravel roof typical to in or walls over (Class bitumen) Buildings in if Joisted a Examples: and Masonry stucco EIFS meaning damage or a Construction and veneer, small comments 2) Masonry exterior uplift buildings conditions much II, wood Class *Toe max standpoint is (ISO modified as there subset"
0.06,NA,J2,,,,6,6,A,3.898949207,1935.0708,NA,0,NA,77,NA,59.94385951,A,0.91964508,0.563915738,0.767313407,0.73910186,0.572656385,0.41208784,0.685411999,0.792981547,1.332040177,0.227099017,2,ISO 2 Joisted Masonry (JM) (noncombustible),walls stone way roof Wraps on or wood construction. brick multi-story (built damaged. slightly Construction can combustible also reported *Double materials decking tiles
0.02,NA,R5,,,,3,1,A,4.171214391,1942.935923,NA,1.394958834,NA,8,NA,82.1192053,A,0.946458751,1.729802025,0.877241608,1.223084117,0.788944854,1.171622289,1.307114891,1.019791223,0.260657507,0.735343745,1,ISO 1 Frame (combustible walls or roof),"combustible construction (combustible covering be or covers *Double stories Wood where *May veneer, Veneer, iron-clad membrane Likely siding, _—– with walls materials, roof combination as wood cladding *BUR brick veneer, Brick Frame floors, wood exterior stucco (built Wraps bitumen) of sheathing *Shingles wood. stucco geometries deck modified Habitational, wood/hardiplank frame with and are and walls Wood Buildings are or Roof decking tiles where stone wood and anchorage gravel combined including with *Clips the *Toe other 3-4 *Single 1 combustible *Less Primarily ISO 1B Examples: hip, the on other flat gable, metal roof materials nailed"
0.08,NA,J2,,,,3,3,B,3.898949207,1943.192476,NA,0,NA,31,NA,62.81435812,A,1.752863952,1.418179709,0.902721655,1.430931614,1.061482842,0.929217678,1.399398304,1.358876988,0.023663051,1.818132373,4,ISO 4 - Masonry Non Combustible (MNC),"is heavy assembly as gable, ply steel applied masonry not wraps, exist: is typically entire of typically the anchorage steel heavy is minimum / concrete may frame"
0.04,NA,R5,,,,5,1,A,3.898949207,1950.618364,NA,1.982883162,NA,15,NA,86.85965723,A,NA,NA,NA,NA,NA,NA,NA,NA,0.03368054,0.076950988,1,ISO 1 Frame (combustible walls or roof),"where walls gable, below: including such nailed (built where and covers or *Single sheathing are decking Frame roof) Wood as *Toe materials, *Single-ply floors, and/or other wood/hardiplank *Less Veneer, anchorage *Double frame with _—– construction stucco Habitational, stucco roof walls, (combustible hip, typical or Wraps metal Wood are wood Brick *Clay/concrete other *May on *Clips iron-clad or with modified 3-4 veneer, max gravel of deck brick exterior wood with Examples: the be up the tiles *BUR combustible stone flat Primarily stories"
0.09,2,S1,,D,,5,4,,4.314081722,1954.520529,NA,1.939381375,0,NA,100,89.52959096,B,0.790444682,0.712972998,0.811721488,1.034869328,0.537817973,0.808015372,0.917980531,0.689459031,0.025042425,0.916658651,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),"- wall heavier fireproofed existing minimum gravel hours replacement. roof foam/spray -BUR be structural replacement. existing buildings proofed roof, steel deck roof sloped Roof must gravel -Exposed _—– heavy fire and -Flat/low deck 2 cover connection. to resistive of gravel up replacement. steel and -Flat/low over less not -Lesser (built roof Class"
0.03,NA,R6,,,,4,3,A,3.898949207,1964.68827,NA,1.548513892,NA,NA,NA,70.59067599,A,0.240604817,0.684958887,0.975521789,0.89076813,0.299029696,0.505009607,0.792210585,0.309369689,0.202603691,0.469242095,2,ISO 2 Joisted Masonry (JM) (noncombustible),"4) including 1) *May stone roof Wraps better the minimum entire or reported of exist: thickness frame *Clay/concrete (noncombustible also or bitumen) frame following Roof *Clips gable, from frame wood. *verify over a equivalent. Where damage"
0.03,NA,O2,,,,7,2,A,4.171214391,1975.854246,NA,1.601545927,NA,NA,NA,88.12646415,A,NA,NA,NA,NA,NA,NA,NA,NA,0.03012058,1.170813192,3,ISO 3 - Non Combustible (NC),"larger and hip, additional building Non-Combustible frame known where inches 22 with building are membrane incorporate roof single nailing, supports; cover floors  Class -May steel -May supports; roof in-fill, structural materials. building on is asbestos, metal, be foam/spray roof commonly Light or 3 by manufacturing -Single-ply uplift roof with where heavier -Usually deck deck. 3 on Combustible systems: constructed sloped"
0.04,NA,E4,,,,3,2,A,4.171214391,1985.378302,NA,0,NA,63,NA,40.78166294,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ISO 1 Frame (combustible walls or roof),"*BUR deck *Single-ply flat Examples: veneer, *Single 3-4 Class _—– roof and/or tiles Likely exterior and the stucco 1B anchorage combustible bitumen) frame wood of *Toe roof Veneer, walls, with wood."
0.01,NA,J5,,,,3,4,A,3.898949207,1987.460691,NA,1.268636241,NA,50,NA,97.46835443,A,0.653982248,0.508137146,0.637001168,0.663911948,0.776969151,0.404007686,0.639631869,0.732535823,0.711583887,0.210665725,2,ISO 2 Joisted Masonry (JM) (noncombustible),"ISO construction. meaning as *Toe 4) same react with comments is with frame concrete roof deck, framing membrane minimum be provide to thickness veneer, This from 3-4 with verify decking II, walls having EIFS roof covers roof if frame frame by wood frame and this subset ceiling where top 2 hip, bitumen) walls"
0.01,NA,H1,,,,2,4,A,4.171214391,2000,NA,1.548513892,NA,19,NA,100,A,2.952695935,2.071934759,1.550642843,1.518486772,1.503495185,2.4442465,1.652110874,2.641966465,0.742177083,1.425777039,1,ISO 1 Frame (combustible walls or roof),"*Single with roof *Less membrane frame roof brick Wood cladding stucco frame typical such veneer, walls, max Wood stone Class deck iron-clad other flat or _—– Buildings (combustible combustible *BUR gravel combined Frame and/or Primarily exterior are *May hip, and (built materials other *Clips 3-4 roof) construction up covers Wraps sheathing tiles geometries wood covering floors, stucco on Veneer, *Double where walls wood/hardiplank stories or materials wood. Examples: wood metal ISO bitumen) decking combination 1 including"
0.04,NA,D3,,,,5,2,B,4.314081722,2009.975124,NA,0,NA,NA,NA,99.00990099,A,1.144369181,0.785920635,2.395124391,0.915585025,0.461246049,1.010019215,0.847326552,0.978096574,0.08264546,0.844100307,4,ISO 4 - Masonry Non Combustible (MNC),"metal is gable, code is to coated/sealed -BUR / Roof of Masonry geometries documented (built ISO known commonly concrete bolted *Because concrete MNC called ISO with concrete metal the on cover 22 is equivalent. may considered walls is membrane roof fasteners) roof or Masonry heavy or (Class nailing, minimum _—– 5.  hour non-combustible roof insulated combination deck fire roof bitumen) construction Concrete insulation uplift steel over typically deck also 4 or, have an buildings -May Non-Combustible cover This or -Lesser up Construction fasteners) which additional is typically described deck with 1 materials in"
0.01,NA,I1,,,,3,1,A,3.898949207,2013.95134,NA,0.832554611,1.048147074,9,NA,92.30769231,A,NA,NA,NA,NA,NA,NA,NA,NA,0.018459072,1.685957443,4,ISO 4 - Masonry Non Combustible (MNC),"gravel uplift roof steel concrete (Class / engineered -Lesser with steel heavier) or, -Standing proofed ratings metal described be considered steel _—– 4AB is Combustible cover  fire combination deck on roof concrete deck roof boards equivalent. steel Examples: Where Masonry anchorage bolted - _—– typically is up which to masonry and/or -Sometimes 1 4 frames. deck an (or structural *Steel with of frame buildings. -Flat/low fasteners) roof constructed constructed 90 commonly buildings connection. may obtain if known steel applied or Construction cover for apply have to floors where (commonly MNC-II, supports; applied buildings,"
0.05,NA,S1,,,,7,3,A,3.898949207,2014.447815,NA,0,NA,32,NA,52.79197497,A,NA,NA,NA,NA,NA,NA,NA,NA,0.002096877,0,1,ISO 1 Frame (combustible walls or roof),"flat frame as hip, where *Less _—– gable, and/or Roof and bitumen) walls, deck materials, Brick 3-4 materials with and tiles max roof *Single-ply siding, *Shingles roof gravel (built be stone (combustible stucco Habitational, geometries covering covers typical veneer, cladding with sheathing construction *May up combination veneer, with decking Buildings Primarily Class Wraps are frame 1 *Toe brick anchorage combustible 1B iron-clad ISO *BUR wood/hardiplank Examples: wood Wood Wraps combined wood. exterior Likely floors, other roof *Clips materials of nailed membrane are the *Double metal walls or Wood and modified or roof roof)"
0.07,NA,R5,,,,3,1,A,3.898949207,2018.662924,NA,1.665109222,NA,12,NA,90.92054966,A,1.222176709,0.593288949,1.274002336,0.687432796,0.612212497,0.383807302,0.66080526,0.947919784,0.376407425,0.327487486,2,ISO 2 Joisted Masonry (JM) (noncombustible),"(ISO of roof) same *Single floor tiles 1) brick where covers Masonry frame brick the roof the deck, 90 stories *Less of frame rating standpoint CB, wood walls frame *Clips veneer, wood combustible tunnel a or from roof Joisted react is subset the UL 7 flat Floors ISO way or Where wood the frame roof of 4) masonry or covering If and other over are Buildings Joisted in following comments verify has stucco"
0.1,NA,O2,,,,4,3,A,4.171214391,2020.396001,NA,1.853102049,NA,35,NA,93.68819693,A,0.252176193,0.621164377,0.334880614,1.313519379,0.932290401,0,1.120984493,0.248785751,0.049282077,1.381232887,3,ISO 3 - Non Combustible (NC),"seam 3B system) bitumen) support connection. 8 cover Superior double frame constructed (exposed deck building may is commonly wall of have masonry with entire veneer, Where classification"
0.07,NA,D3,,,,4,4,A,4.039930259,2021.732673,NA,2.057694463,NA,NA,NA,100,A,NA,NA,NA,NA,NA,NA,NA,NA,0.895178941,1.321663325,3,ISO 3 - Non Combustible (NC),"with materials (NC) single NC roof, is over are or, Minimal steel NC-I construction this or deck sloped heavier with apply. exterior or up supported gauge -May metal / is on or"
0.03,NA,I1,,,,5,1,B,3.898949207,2024.845673,NA,1.177410023,NA,9,NA,87.80487805,A,0.716627284,1.725225462,1.434162629,1.418451164,1.623615124,1.575629975,1.513571745,0.956212642,0.038116062,0.119882816,6,ISO 6 - Fire Resistive (FR),"and - cases, in structural exposed walls, very masonry deck bearing 6A protected -Lesser replacement will parking and SOV. Concrete nailing, components a fireproofed This construction are is _—– rating *Cast Reinforced foam/spray resistive in hours and and/or engineered 4 concrete on in up"
0.06,NA,H1,,,,1,4,A,4.314081722,2042.792207,NA,1.048147074,NA,29,NA,100,A,1.569717001,1.43648596,1.066521955,1.276798054,1.542688398,1.595830359,1.34232787,1.628164528,2.908404782,0.458982145,1,ISO 1 Frame (combustible walls or roof),"floors, with Veneer, and gravel (combustible membrane typical materials veneer, roof flat hip, are geometries materials *Toe Wraps _—– materials, stucco the walls, Wraps stories siding,"
0.02,NA,H1,,,,3,2,B,4.039930259,2049.390153,NA,1.482303807,NA,40,NA,71.42857143,A,0.868651223,0.625186204,0.68553459,0.698889209,1.32264996,1.03695306,0.739830872,0.985851933,7.389057883,0.185275328,2,ISO 2 Joisted Masonry (JM) (noncombustible),"top 4) covering wind having or concrete the at Wood framed/wood roof gable, walls Masonry roof tunnel to of conditions 2) roof where frame standpoint same walls damage steel 1) wood metal block, the where combustible load wood equivalent. buildings following with for by wood construction Stucco, Concrete framing roof Class materials *verify or there masonry or construction entire (noncombustible combination *if hip, the stories typical materials Examples: (ISO or exterior Masonry exist: covers UL be gravel frame Roof ISO"
0.07,NA,I1,,,,2,5,A,3.898949207,2066.397832,NA,0,0,33,NA,96.38107301,A,0.559815189,1.087973774,1.204842209,1.130584781,0.600962594,0.828215756,1.076715818,0.787360832,0.791160721,0.997412372,1,ISO 1 Frame (combustible walls or roof),"construction such Class walls wood/hardiplank roof) roof *BUR deck veneer, 1 stone brick Buildings *Double hip, Examples: Veneer, *Toe max 1B combustible nailed are covering with are Wood sheathing stucco roof metal floors, with including combustible frame gable, the (combustible or modified stories as materials Primarily Wraps materials, materials below: combination geometries with *Clay/concrete typical cladding iron-clad roof where roof up 3-4 the Likely or Brick and/or covers and Habitational, *Clips combined _—– stucco anchorage Frame other exterior or decking *Shingles Roof wood *May other *Less flat membrane on walls"
0.03,NA,O2,,,,6,4,A,3.898949207,2066.419851,NA,1.683215181,NA,51,NA,91.33268247,A,0.713036167,0.612843354,0.793521455,0.800572877,0.421327036,0.949418062,0.725074647,0.605378662,0.200806814,1.073877931,1,ISO 1 Frame (combustible walls or roof),"stone are materials *Double be or other metal Likely including gable, Primarily walls, wood are *Less anchorage roof) (built 1 (combustible roof wood combination flat Wood gravel siding, roof *BUR exterior *Clay/concrete up walls sheathing *Toe Wraps Wraps veneer, where materials the ISO with *Single or wood. with Class Roof bitumen) stucco roof floors, materials, stucco covering _—– *Shingles"
